mile,elevation_ft,lat,lon
14.78315153492066,7325.554696360001,39.1972975,-120.4098732
14.81206980666541,7346.57831908,39.1972809,-120.4103989
14.841696878052606,7357.39524856,39.1972185,-120.4109139
14.868285170235529,7367.77254548,39.1971312,-120.4113913
14.91343805068745,7368.894592760001,39.1968152,-120.4120833
14.950829272766029,7363.31060308,39.1965783,-120.4127163
14.991550687983418,7318.92411872,39.1960046,-120.4128934
15.021260694049612,7306.26335716,39.1956429,-120.4132045
15.050850928871498,7290.886060080001,39.1952396,-120.413403
15.096484167568255,7306.41755664,39.1945827,-120.4135371
15.138698789347913,7331.932649320001,39.1940132,-120.4137946
15.205716704489138,7337.959552400001,39.1933854,-120.4147655
15.271614058919512,7325.35456512,39.1926162,-120.4155005
